code,citycor,long_code,zoninggroup,pending,pendingbill,pendingbillurl,sunset_date,sunsetbillnum,sunsetbilllink,objectid,globalid,Shape__Area,Shape__Length
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6866,,614.40625,142.780329052034
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6867,,119.69921875,50.658381446458
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6868,,3820.58203125,266.97720397955
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6869,,10340.38671875,439.783904932434
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6870,,1546.48828125,157.432214812208
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6871,,181.91796875,67.6082809834039
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6872,,828.9921875,132.316811259077
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6873,,568.01171875,103.025926998017
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6874,,202.71484375,73.7947489696718
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6875,,156.08203125,60.9451622515525
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6876,,151.55859375,60.6094238083087
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6877,,4236.97265625,354.710436640906
ICMX,0,ICMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,6878,,1844.5625,199.282675792843
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6879,,4633.23046875,373.869425947755
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6880,,6020.19921875,353.653055673904
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6881,,24219.59375,652.089541983981
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6882,,3823.58984375,270.077616126617
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6883,,7200.984375,340.066661156374
CMX3,0,CMX-3,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6884,,7152.6171875,351.970071025209
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6885,,4701.08984375,449.185415370263
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6886,,219.29296875,70.8506508465399
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6887,,129.72265625,57.8501084358107
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6888,,7293.69140625,378.494567952962
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6889,,4946.5703125,388.460602677338
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6890,,2136.5546875,208.118249422052
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,6891,,4519.484375,302.570274366312
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6892,,8358.17578125,393.523854564756
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6893,,3942.0625,306.958428866095
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,6894,,41813.828125,819.64448685273
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6895,,2243.046875,189.752537717731
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6896,,3535.9375,252.607061170128
RSA5,2,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6897,,3276.5234375,285.761342329091
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6898,,112.45703125,49.8299062521387
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6899,,2338.140625,200.706701027437
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6900,,10687.6796875,622.426088581419
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6901,,294.37109375,94.2268950428159
ICMX,0,ICMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,6902,,14248.40625,497.322283641258
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6903,,161.58984375,64.6205466908763
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6904,,245.08203125,84.0764789656144
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6905,,8385.28515625,385.026263392543
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6906,,8080.3203125,396.997014653899
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6907,,4437.92578125,390.334030314105
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6908,,1972.80078125,260.351008713233
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6909,,4924.13671875,297.392395268339
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6910,,316.0390625,75.4320014640566
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6911,,181.9921875,69.6819802524949
ICMX,0,ICMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,6912,,6717.0703125,338.313519000322
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6913,,1928.87109375,183.58912780186
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6914,,13942.109375,585.600368461413
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6915,,402.921875,85.4262497499142
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6916,,238.9765625,80.76021339762
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6917,,8522.69921875,387.791391133878
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6918,,2639.71875,222.877925885338
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6919,,8606.98046875,411.486179304568
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6920,,4498.91796875,386.649711236574
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6921,,3769.9140625,252.162085632394
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6922,,7850.234375,473.595300505849
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6923,,257.22265625,93.257368187564
I1,0,I-1,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,6924,,37799.515625,893.703213075151
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6925,,546.890625,117.938123733243
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6926,,15940.9375,559.548749486999
RTA1,0,RTA-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6927,,19035.58203125,590.465392683655
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6928,,12325.0703125,562.382374860303
CMX3,0,CMX-3,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6929,,602.90625,142.665543048952
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6930,,14957.94140625,507.802808101034
CMX2,1,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6931,,14980.19921875,601.422856103218
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6932,,2029.25,212.695270473241
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6933,,268.9921875,88.9690521467872
ICMX,0,ICMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,6934,,10106.484375,450.256154539777
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,6935,,15343.83984375,627.34346502764
CMX5,0,CMX-5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6936,,12186.9609375,469.512984353745
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6937,,10105.85546875,426.734682814138
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6938,,195.0625,68.6620170664938
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6939,,2744.75390625,283.606454578181
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6940,,6186.53125,396.494173570107
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6941,,6585.4453125,403.035726537209
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6942,,792.296875,178.717345784034
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6943,,1279.17578125,148.441075419413
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6944,,1025.72265625,129.075180007768
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6945,,343.31640625,78.8166011441551
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6946,,1169.2109375,158.834128727339
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6947,,154.2890625,61.4525816223791
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6948,,10236.26953125,455.742610409832
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6949,,1495.0546875,160.514744864371
CMX4,0,CMX-4,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6950,,19209.88671875,648.895179956272
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6951,,6101.2890625,324.206338019588
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6952,,10096.90234375,494.389179286377
CMX4,0,CMX-4,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6953,,18049.05859375,593.559364486478
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6954,,1769.80859375,181.839331188653
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6955,,521.3046875,92.1928298331424
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6956,,26728.66015625,1021.57241443973
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,6957,,1312.14453125,389.264063798009
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6958,,481.5546875,103.458297050905
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6959,,3711.67578125,335.564153973728
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6960,,324.453125,77.1761910958955
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6961,,302.4453125,73.2200136394427
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6962,,13408.16015625,561.594869920516
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6963,,18694.3984375,657.596884894455
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6964,,6522.5859375,399.818450303758
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6965,,7068.42578125,419.669197654062
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6966,,4519.61328125,290.728859329274
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6967,,295.2109375,76.2513627584057
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6968,,5062.79296875,334.744302035818
CA1,0,CA-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6969,,10493.2109375,475.035437112429
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6970,,5457.78125,300.913217995835
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,6971,,39413.44921875,781.686426421628
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6972,,5576.640625,333.827741194932
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6973,,241.83984375,88.773904492032
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6974,,6701.1015625,368.829726522644
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6975,,9262.7109375,498.484403536593
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6976,,226.52734375,69.8002597757996
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6977,,14126.38671875,491.335534067098
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6978,,12670.51171875,524.145461998213
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6979,,10264.09765625,430.401423953395
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6980,,4955.59765625,313.152649520561
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6981,,6597.9609375,425.745659073055
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6982,,4735.92578125,369.944631749381
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6983,,258.69921875,65.8152673792935
CMX2,1,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6984,,185.01953125,65.8405443237041
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6985,,837.68359375,145.103257918053
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6986,,5151.0078125,360.430526553631
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6987,,307.98828125,71.2605883065809
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6988,,7311,416.749861923859
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6989,,9877.44921875,492.980715916911
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6990,,4937.40625,298.698262572568
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6991,,4182.734375,282.710273540653
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6992,,3142.0234375,308.204136808386
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6993,,168.984375,65.8930074912064
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6994,,455.9296875,113.166376349707
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6995,,5687.96875,384.488993288116
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6996,,2269.25390625,205.360415412727
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6997,,11334.8828125,535.619284744832
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,6998,,7048.61328125,479.416188655197
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,6999,,550.515625,106.421843246629
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7000,,676.6328125,116.819026807882
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7001,,367.109375,120.210110515277
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7002,,9724.75,503.542470734123
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7003,,4873.77734375,350.957315043689
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7004,,367.0390625,124.789181755525
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7005,,7651.76953125,424.444080631098
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7006,,7003.3984375,367.428408018472
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7007,,6965.35546875,408.267501299211
CMX5,0,CMX-5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7008,,2021.82421875,181.150456556686
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7009,,705.734375,117.03333622185
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7010,,169.37109375,66.0808657316621
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7011,,7143.14453125,401.127094784656
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7012,,19601.765625,617.892297820016
RSD3,0,RSD-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7013,,153197.3203125,2010.82740285354
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7014,,5239.37890625,315.699563994901
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7015,,10597.01953125,499.177885751437
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7016,,5882.66015625,332.317582945304
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7017,,2910.640625,314.655761361657
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7018,,5393.90234375,341.597805177161
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7019,,6312.17578125,334.616169345472
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7020,,2349.91796875,196.054604634574
I2,1,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,7021,,21204.9609375,625.882115876762
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7022,,4976.66796875,467.407731592645
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7023,,15988.89453125,520.324479388733
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7024,,2764.90234375,222.651486994188
RMX3,0,RMX-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7025,,10879.109375,500.176221565713
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7026,,160.23828125,61.6879068698872
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7027,,3195.58203125,264.176290791462
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7028,,7607.51171875,488.257689762049
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7029,,1062.05078125,133.154962344984
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7030,,2198.9765625,201.816668297
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7031,,2927.81640625,269.023335182366
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7032,,4386.2265625,370.387895152443
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7033,,29272.625,685.564423140919
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7034,,48274.34765625,954.269082273933
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7035,,2620.6796875,208.185946640526
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7036,,136.14453125,58.8654472818834
I2,1,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,7037,,43074.78515625,829.694948640427
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7038,,6175.37890625,402.242293545819
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7039,,13830.703125,545.55380917217
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7040,,257.671875,88.5638659785405
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7041,,8408.0390625,412.368928558825
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7042,,36862.5078125,905.462749903921
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7043,,13160.12890625,526.063294008052
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7044,,7195.671875,443.546758259305
RSD1,0,RSD-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7045,,42973.58984375,830.259406459315
RTA1,0,RTA-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7046,,3355.96875,262.558657166532
RTA1,0,RTA-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7047,,3802.46875,276.90537378811
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7048,,23330.8125,715.928567090334
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7049,,1065.11328125,182.398281695369
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7050,,22654.13671875,689.077128245109
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7051,,8663.58203125,393.280325869772
RSA5,1,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7052,,7394.26171875,367.29281105006
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7053,,5783.30078125,354.286791855104
CMX2,1,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7054,,7533.41796875,604.445388279458
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7055,,157.7890625,61.3278270722942
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7056,,7193.70703125,481.00256298532
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7057,,1334.55078125,198.90109992791
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7058,,179.4609375,68.507853263492
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7059,,10829.44921875,468.204018700585
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7060,,153.6640625,61.2407063583672
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7061,,7979.83203125,372.338395343563
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,7062,,322289.30078125,2746.43539070246
SPSTA,0,SP-STA,Special Purpose,No,N/A,N/A,,N/A,N/A,7063,,4038.96484375,606.936267727386
SPSTA,0,SP-STA,Special Purpose,No,N/A,N/A,,N/A,N/A,7064,,32403.4375,1453.47597216227
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7065,,175.37890625,74.6441405865834
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7066,,4035.37890625,283.937917929724
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,7067,,7250.51171875,501.037361560986
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7068,,126.1015625,54.9838706178005
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7069,,264.80078125,80.6826389817872
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7070,,5071.078125,294.608747448076
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7071,,456.38671875,115.457507405402
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7072,,372.0390625,84.9704065840817
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7073,,116.515625,53.0630035054166
RSA1,0,RSA-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7074,,15193.50390625,705.729147867511
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7075,,5538.140625,377.526210128846
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7076,,1734.921875,177.611082378665
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7077,,296,95.8546899501654
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,7078,,17119.296875,533.34476784933
CMX2,1,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,7079,,2555.55078125,217.602136571338
